feature_group,original_id,fragment_score,isotope_similarity,mass_error_ppm,formula,rank_group,is_tied
8.52_566.2434m/z||M-H,CSID16683705,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16683856,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16684099,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16686629,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16686630,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16686723,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16686743,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16713489,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16713509,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16713565,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16713566,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16715387,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16715558,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16715787,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16715958,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16716981,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16716982,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16717075,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.52_566.2434m/z||M-H,CSID16717095,0.0,70.9887355409796,-1.43940217250226,C29H37N5O5S,1,True
8.74_295.2270m/z||2M-H,CSID10225740,0.0,11.5672092984389,-0.35873668047539,C8H13BN2,1,False
"9.02_767.4565n||M-H2O-H, M-H",CSID10307337,3.31,76.243237327928,-2.21313322632582,C40H61N7O8,1,False
9.09_907.4853m/z||2M-H,CSID67165916,0.0,87.397342918339,-1.0978084376357,C26H34N2O5,1,False
9.09_907.4853m/z||2M-H,1031609,0.0,87.397342918339,-1.09824383931652,C26H34N2O5,2,False
9.09_907.4853m/z||2M-H,1097696,0.0,87.397342918339,-1.09824383944166,C26H34N2O5,3,False
9.09_907.4853m/z||2M-H,1001802,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,1004278,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,1011413,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,1011457,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,1014250,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,1016258,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,1016266,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,1023353,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,1028054,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,1028450,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,999466,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,999474,0.0,86.0627981474679,-4.04247449854264,C27H30N6O,4,True
9.09_907.4853m/z||2M-H,CSID57575564,0.0,86.0627981474679,-4.04333204390441,C27H30N6O,5,False
9.14_447.2715m/z||2M-H,CSID174428,0.0,94.3876537067403,0.260641313126863,C11H18N3O2+,1,False
9.23_907.4865m/z||M-H,CSID28285301,0.0,69.212325658133,-4.7574263957811,C44H76O19,1,False
9.25_667.4815m/z||2M-H,CSID9029514,0.0,89.7806100280691,0.311497273929902,C20H34N2S,1,False
9.25_923.5130m/z||M-H,CSID17220962,0.0,64.6449248715988,-3.53034992179262,C52H76O14,1,False
9.29_598.3513m/z||M-H2O-H,CSID9642520,0.0,71.8313500897016,-3.99154967012618,C38H51NO6,1,False
9.35_453.2678m/z||M-H,CSID67166855,61.0,71.343960127278,-0.450393293230222,C25H42O5S,1,False
9.35_453.2678m/z||M-H,CSID26285831,0.0,71.7132394323131,4.02488459444426,C29H34N4O,2,True
9.35_453.2678m/z||M-H,CSID65324266,0.0,71.7132394323131,4.02488459444426,C29H34N4O,2,True
9.35_453.2678m/z||M-H,CSID67139833,0.0,42.6389821594394,-4.02970624637048,C27H44Cl2O,3,False
9.45_921.5004m/z||M-H2O-H,CSID59700116,0.0,66.566252669213,-0.211119404545867,C52H76O15,1,False
9.46_355.1565m/z||2M-H,CSID23552639,0.0,89.1541405382001,1.56456413464968,C11H14S,1,True
9.46_355.1565m/z||2M-H,CSID501047,0.0,89.1541405382001,1.56456413464968,C11H14S,1,True
9.46_355.1565m/z||2M-H,CSID522643,0.0,89.1541405382001,1.56456413464968,C11H14S,1,True
9.46_355.1565m/z||2M-H,CSID67026978,0.0,89.1541405382001,1.56456413464968,C11H14S,1,True
9.46_355.1565m/z||2M-H,CSID122240,0.0,87.3168475181593,2.85049499880125,C10H14OSi,2,True
9.46_355.1565m/z||2M-H,CSID553176,0.0,87.3168475181593,2.85049499880125,C10H14OSi,2,True
9.46_355.1565m/z||2M-H,CSID9216457,0.0,87.3168475181593,2.85049499880125,C10H14OSi,2,True
9.78_438.2808m/z||M-H2O-H,CSID2342997,16.6,70.7560804870304,1.25518160363762,C31H39NO2,1,False
9.93_369.2013m/z||M-H2O-H,CSID28289708,67.4,80.1512841683737,-4.61089298049955,C18H32N2O7,1,False
9.93_369.2013m/z||M-H2O-H,CSID66738580,0.236,75.6861633015586,-2.42657515813833,C20H37O3PS,2,False
9.93_369.2013m/z||M-H2O-H,CSID4977707,0.0,80.1512841683737,-4.61089298049955,C18H32N2O7,3,False
