compound_name,formula,molecular_formula,source_compound_id,description,rank,probabilidade
"Methyl (8E)-9-{5-[(3Z)-1-hydroperoxy-3-hexen-1-yl]-1,2-dioxolan-3-yl}-8-nonenoate",C19H32O6,C19H32O6,CSID4446004,"Methyl (8E)-9-{5-[(3Z)-1-hydroperoxy-3-hexen-1-yl]-1,2-dioxolan-3-yl}-8-nonenoate",4,
"Methyl (9Z)-12-hydroperoxy-12-{5-[(1E)-1-propen-1-yl]-1,2-dioxolan-3-yl}-9-dodecenoate",C19H32O6,C19H32O6,CSID4446005,"Methyl (9Z)-12-hydroperoxy-12-{5-[(1E)-1-propen-1-yl]-1,2-dioxolan-3-yl}-9-dodecenoate",5,
"Methyl (10E,13E,15Z)-9,12-bis(hydroperoxy)-10,13,15-octadecatrienoate",C19H32O6,C19H32O6,CSID4446006,"Methyl (10E,13E,15Z)-9,12-bis(hydroperoxy)-10,13,15-octadecatrienoate",6,
"Methyl (10E,12E,14E)-9,16-bis(hydroperoxy)-10,12,14-octadecatrienoate",C19H32O6,C19H32O6,CSID4446007,"Methyl (10E,12E,14E)-9,16-bis(hydroperoxy)-10,12,14-octadecatrienoate",7,
"Methyl (9Z,11E,14E)-13,16-bis(hydroperoxy)-9,11,14-octadecatrienoate",C19H32O6,C19H32O6,CSID4446008,"Methyl (9Z,11E,14E)-13,16-bis(hydroperoxy)-9,11,14-octadecatrienoate",8,
"Methyl (8E,13E,15Z)-10,12-bis(hydroperoxy)-8,13,15-octadecatrienoate",C19H32O6,C19H32O6,CSID4446009,"Methyl (8E,13E,15Z)-10,12-bis(hydroperoxy)-8,13,15-octadecatrienoate",9,
"Methyl (9Z,11E,16E)-13,15-bis(hydroperoxy)-9,11,16-octadecatrienoate",C19H32O6,C19H32O6,CSID4446010,"Methyl (9Z,11E,16E)-13,15-bis(hydroperoxy)-9,11,16-octadecatrienoate",10,
prostaglandin F2α 1-glyceryl ester,C23H40O7,C23H40O7,CSID24822055,prostaglandin F2α 1-glyceryl ester,1,
Methyl (2E)-3-[2-(4-{[dimethyl(2-methyl-2-propanyl)silyl]oxy}butyl)-4-phenyl-1-cyclohexen-1-yl]acrylate,C26H40O3Si,C26H40O3Si,CSID79536337,Methyl (2E)-3-[2-(4-{[dimethyl(2-methyl-2-propanyl)silyl]oxy}butyl)-4-phenyl-1-cyclohexen-1-yl]acrylate,2,
lys-pro-gly-lys,C19H36N6O5,C19H36N6O5,CSID16669533,lys-pro-gly-lys,10,
"(2R)-1-(Heptadecanoyloxy)-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-propanyl (8Z,11Z,14Z)-8,11,14-icosatrienoate",C46H83O13P,C46H83O13P,CSID113378052,"(2R)-1-(Heptadecanoyloxy)-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-propanyl (8Z,11Z,14Z)-8,11,14-icosatrienoate",1,
"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-[(9Z)-9-pentadecenoyloxy]-2-propanyl (13Z,16Z)-13,16-docosadienoate",C46H83O13P,C46H83O13P,CSID113378000,"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-[(9Z)-9-pentadecenoyloxy]-2-propanyl (13Z,16Z)-13,16-docosadienoate",2,
"(2R)-1-[(9Z)-9-Heptadecenoyloxy]-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-propanyl (11Z,14Z)-11,14-icosadienoate",C46H83O13P,C46H83O13P,CSID113378079,"(2R)-1-[(9Z)-9-Heptadecenoyloxy]-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-propanyl (11Z,14Z)-11,14-icosadienoate",3,
"(2R)-1-[(9Z,12Z)-9,12-Heptadecadienoyloxy]-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-propanyl (11Z)-11-icosenoate",C46H83O13P,C46H83O13P,CSID113378108,"(2R)-1-[(9Z,12Z)-9,12-Heptadecadienoyloxy]-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-propanyl (11Z)-11-icosenoate",4,
"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-[(9Z,12Z)-9,12-octadecadienoyloxy]-2-propanyl (9Z)-9-nonadecenoate",C46H83O13P,C46H83O13P,CSID113378166,"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-[(9Z,12Z)-9,12-octadecadienoyloxy]-2-propanyl (9Z)-9-nonadecenoate",5,
"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-[(6Z,9Z,12Z)-6,9,12-octadecatrienoyloxy]-2-propanyl nonadecanoate",C46H83O13P,C46H83O13P,CSID113378194,"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-[(6Z,9Z,12Z)-6,9,12-octadecatrienoyloxy]-2-propanyl nonadecanoate",6,
"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-[(9Z,12Z,15Z)-9,12,15-octadecatrienoyloxy]-2-propanyl nonadecanoate",C46H83O13P,C46H83O13P,CSID113378222,"(2R)-1-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-[(9Z,12Z,15Z)-9,12,15-octadecatrienoyloxy]-2-propanyl nonadecanoate",7,
"(2R)-3-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-[(6Z,9Z,12Z)-6,9,12-octadecatrienoyloxy]propyl nonadecanoate",C46H83O13P,C46H83O13P,CSID113378275,"(2R)-3-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-[(6Z,9Z,12Z)-6,9,12-octadecatrienoyloxy]propyl nonadecanoate",8,
"(2R)-3-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-[(9Z,12Z,15Z)-9,12,15-octadecatrienoyloxy]propyl nonadecanoate",C46H83O13P,C46H83O13P,CSID113378276,"(2R)-3-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-[(9Z,12Z,15Z)-9,12,15-octadecatrienoyloxy]propyl nonadecanoate",9,
"(2R)-3-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-[(9Z,12Z)-9,12-octadecadienoyloxy]propyl (9Z)-9-nonadecenoate",C46H83O13P,C46H83O13P,CSID113378304,"(2R)-3-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-2-[(9Z,12Z)-9,12-octadecadienoyloxy]propyl (9Z)-9-nonadecenoate",10,
"2-[2-(4-tert-butylphenyl)-5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-6-yl]-1-(2-methylpiperidin-1-yl)ethanone",C25H33N5O,C25H33N5O,1016074,"2-[2-(4-tert-butylphenyl)-5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-6-yl]-1-(2-methylpiperidin-1-yl)ethanone",1,
"2-[2-(4-tert-butylphenyl)-5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-6-yl]-1-(4-methylpiperidin-1-yl)ethanone",C25H33N5O,C25H33N5O,1018464,"2-[2-(4-tert-butylphenyl)-5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-6-yl]-1-(4-methylpiperidin-1-yl)ethanone",2,
2-(4-methoxyphenyl)-N-[3-(4-propylpiperazin-1-yl)propyl]quinazolin-4-amine,C25H33N5O,C25H33N5O,1023547,2-(4-methoxyphenyl)-N-[3-(4-propylpiperazin-1-yl)propyl]quinazolin-4-amine,3,
epi-Scopalitine,C24H37NO5,C24H37NO5,CSID10179282,epi-Scopalitine,4,
"Ethyl 6-(decyloxy)-7-ethoxy-4-hydroxy-1,4-dihydroquinoline-3-carboxylate",C24H37NO5,C24H37NO5,CSID21513996,"Ethyl 6-(decyloxy)-7-ethoxy-4-hydroxy-1,4-dihydroquinoline-3-carboxylate",5,
3-[1-[6-(ethylamino)pyrimidin-4-yl]piperidin-3-yl]-N-(2-methoxyethyl)propanamide,C17H29N5O2,C17H29N5O2,1039356,3-[1-[6-(ethylamino)pyrimidin-4-yl]piperidin-3-yl]-N-(2-methoxyethyl)propanamide,1,
Nonanoyl-N-methylglucamide,C16H33NO6,C16H33NO6,CSID140727,Nonanoyl-N-methylglucamide,2,
"(6Z,9Z,21R,27S)-24,27,28-Trihydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaoctacosa-6,9-dien-21-yl (13Z,16Z)-13,16-docosadienoate",C46H83O10P,C46H83O10P,CSID113377091,"(6Z,9Z,21R,27S)-24,27,28-Trihydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaoctacosa-6,9-dien-21-yl (13Z,16Z)-13,16-docosadienoate",1,
"(6Z,9Z,12Z,21R,27S)-24,27,28-Trihydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaoctacosa-6,9,12-trien-21-yl (11Z)-11-docosenoate",C46H83O10P,C46H83O10P,CSID113377110,"(6Z,9Z,12Z,21R,27S)-24,27,28-Trihydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaoctacosa-6,9,12-trien-21-yl (11Z)-11-docosenoate",2,
"(3Z,6Z,9Z,21R,27S)-24,27,28-Trihydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaoctacosa-3,6,9-trien-21-yl (11Z)-11-docosenoate",C46H83O10P,C46H83O10P,CSID113377130,"(3Z,6Z,9Z,21R,27S)-24,27,28-Trihydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaoctacosa-3,6,9-trien-21-yl (11Z)-11-docosenoate",3,
"(3Z,6Z,9Z,12Z,21R,27S)-24,27,28-Trihydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaoctacosa-3,6,9,12-tetraen-21-yl docosanoate",C46H83O10P,C46H83O10P,CSID113377158,"(3Z,6Z,9Z,12Z,21R,27S)-24,27,28-Trihydroxy-24-oxido-18-oxo-19,23,25-trioxa-24λ~5~-phosphaoctacosa-3,6,9,12-tetraen-21-yl docosanoate",4,
"(9Z,23R,29S)-26,29,30-Trihydroxy-26-oxido-20-oxo-21,25,27-trioxa-26λ~5~-phosphatriacont-9-en-23-yl (8Z,11Z,14Z)-8,11,14-icosatrienoate",C46H83O10P,C46H83O10P,CSID113377253,"(9Z,23R,29S)-26,29,30-Trihydroxy-26-oxido-20-oxo-21,25,27-trioxa-26λ~5~-phosphatriacont-9-en-23-yl (8Z,11Z,14Z)-8,11,14-icosatrienoate",5,
"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-[(11Z,14Z)-11,14-icosadienoyloxy]propyl (11Z,14Z)-11,14-icosadienoate",C46H83O10P,C46H83O10P,CSID113377282,"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-[(11Z,14Z)-11,14-icosadienoyloxy]propyl (11Z,14Z)-11,14-icosadienoate",6,
"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-[(11Z)-11-icosenoyloxy]propyl (8Z,11Z,14Z)-8,11,14-icosatrienoate",C46H83O10P,C46H83O10P,CSID113377311,"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-[(11Z)-11-icosenoyloxy]propyl (8Z,11Z,14Z)-8,11,14-icosatrienoate",7,
"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-(icosanoyloxy)propyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",C46H83O10P,C46H83O10P,CSID113377335,"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-(icosanoyloxy)propyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate",8,
"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-[(6Z,9Z,12Z,15Z)-6,9,12,15-octadecatetraenoyloxy]propyl docosanoate",C46H83O10P,C46H83O10P,CSID113377407,"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-[(6Z,9Z,12Z,15Z)-6,9,12,15-octadecatetraenoyloxy]propyl docosanoate",9,
"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-[(6Z,9Z,12Z)-6,9,12-octadecatrienoyloxy]propyl (11Z)-11-docosenoate",C46H83O10P,C46H83O10P,CSID113377433,"(2R)-3-({[(2S)-2,3-Dihydroxypropoxy](hydroxy)phosphoryl}oxy)-2-[(6Z,9Z,12Z)-6,9,12-octadecatrienoyloxy]propyl (11Z)-11-docosenoate",10,
Coutaric acid,C18H27N3O4,C18H27N3O4,HMDB29225,Coutaric acid,1,
Ala Leu Phe,C18H27N3O4,C18H27N3O4,16845,Ala Leu Phe,2,
Leu Ala Phe,C18H27N3O4,C18H27N3O4,17138,Leu Ala Phe,3,
Ala Ile Phe,C18H27N3O4,C18H27N3O4,22050,Ala Ile Phe,4,
"(2S,4R)-1-[1-(2,5-dimethylfuran-3-carbonyl)piperidin-4-yl]-4-hydroxy-N-methylpyrrolidine-2-carboxamide",C18H27N3O4,C18H27N3O4,1043109,"(2S,4R)-1-[1-(2,5-dimethylfuran-3-carbonyl)piperidin-4-yl]-4-hydroxy-N-methylpyrrolidine-2-carboxamide",5,
Phe Ala Leu,C18H27N3O4,C18H27N3O4,16053,Phe Ala Leu,6,
Ile Phe Ala,C18H27N3O4,C18H27N3O4,16554,Ile Phe Ala,7,
Ala Phe Leu,C18H27N3O4,C18H27N3O4,18996,Ala Phe Leu,8,
Phe Leu Ala,C18H27N3O4,C18H27N3O4,19307,Phe Leu Ala,9,
Leu Phe Ala,C18H27N3O4,C18H27N3O4,19711,Leu Phe Ala,10,
"(2R)-3-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl didodecanoate",C33H63O13P,C33H63O13P,CSID113378792,"(2R)-3-[(Hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl didodecanoate",1,
"(3aR,4R,4aS,5S,8S,9aS,10R,10aR)-5-Allyl-10-(benzyloxy)-6-((tert-butyldimethylsilyl)oxy)-8-(((tert-butyldimethylsilyl)oxy)methyl)-2,2-dimethyl-4-vinyl-3a,4,5,8,9,9a,10,10a-octahydro-4a,8-epoxycyclohepta[4,5]benzo[1,2-d][1,3]dioxol-5-ol",C39H62O7Si2,C39H62O7Si2,CSID26050815,"(3aR,4R,4aS,5S,8S,9aS,10R,10aR)-5-Allyl-10-(benzyloxy)-6-((tert-butyldimethylsilyl)oxy)-8-(((tert-butyldimethylsilyl)oxy)methyl)-2,2-dimethyl-4-vinyl-3a,4,5,8,9,9a,10,10a-octahydro-4a,8-epoxycyclohepta[4,5]benzo[1,2-d][1,3]dioxol-5-ol",2,
"Methyl (5Z,11α,13E,15R)-15-acetoxy-11-hydroxy-9-oxoprosta-5,13-dien-1-oate",C23H36O6,C23H36O6,CSID24822070,"Methyl (5Z,11α,13E,15R)-15-acetoxy-11-hydroxy-9-oxoprosta-5,13-dien-1-oate",1,
Diacetyl-8-gingerdiol,C23H36O6,C23H36O6,263548,Diacetyl-8-gingerdiol,2,
"Mevastatin, Sodium Salt�",C23H36O6,C23H36O6,989782,"Mevastatin, Sodium Salt�",3,
"(3R,5R)-3,5-Dihydroxy-7-{(1S,2S,8S,8aR)-2-methyl-8-[(2-methylbutanoyl)oxy]-1,2,6,7,8,8a-hexahydro-1-naphthalenyl}heptanoic acid",C23H36O6,C23H36O6,985303,"(3R,5R)-3,5-Dihydroxy-7-{(1S,2S,8S,8aR)-2-methyl-8-[(2-methylbutanoyl)oxy]-1,2,6,7,8,8a-hexahydro-1-naphthalenyl}heptanoic acid",4,
dendrillin,C23H36O6,C23H36O6,CSID10200248,dendrillin,5,
"(1R,2R,4R,5R,9R,10S,12S,13R,15S,16R)-2,12,16-Trihydroxy-5-(2-hydroxyethyl)-5,9-dimethyl-14-methylenetetracyclo[11.2.1.0~1,10~.0~4,9~]hexadec-15-yl acetate",C23H36O6,C23H36O6,CSID28283134,"(1R,2R,4R,5R,9R,10S,12S,13R,15S,16R)-2,12,16-Trihydroxy-5-(2-hydroxyethyl)-5,9-dimethyl-14-methylenetetracyclo[11.2.1.0~1,10~.0~4,9~]hexadec-15-yl acetate",6,
Asebotoxin II,C23H36O6,C23H36O6,CSID390562,Asebotoxin II,7,
Australifungin,C23H36O6,C23H36O6,CSID4440358,Australifungin,8,
"1-(4-Hydroxy-3-methoxyphenyl)-3,5-dodecanediyl diacetate",C23H36O6,C23H36O6,CSID59696290,"1-(4-Hydroxy-3-methoxyphenyl)-3,5-dodecanediyl diacetate",9,
5-{[10-(2-Methylbutoxy)decyl]oxy}isophthalic acid,C23H36O6,C23H36O6,CSID65998662,5-{[10-(2-Methylbutoxy)decyl]oxy}isophthalic acid,10,
"13-Isopropyl-15-[3-methoxy-5-(1H-pyrrol-2-yl)-2-furyl]-2-azatricyclo[10.2.1.1~3,14~]hexadeca-1(15),2,14(16)-triene",C27H34N2O2,C27H34N2O2,CSID28286908,"13-Isopropyl-15-[3-methoxy-5-(1H-pyrrol-2-yl)-2-furyl]-2-azatricyclo[10.2.1.1~3,14~]hexadeca-1(15),2,14(16)-triene",1,
"[1-(4-methoxyphenyl)cyclopropyl]-(3-phenyl-2-propan-2-yl-2,7-diazaspiro[3.5]nonan-7-yl)methanone",C27H34N2O2,C27H34N2O2,1034823,"[1-(4-methoxyphenyl)cyclopropyl]-(3-phenyl-2-propan-2-yl-2,7-diazaspiro[3.5]nonan-7-yl)methanone",2,
"Methyl 5,7,9,11,13,15-octacosahexaynoate",C29H34O2,C29H34O2,CSID30908708,"Methyl 5,7,9,11,13,15-octacosahexaynoate",1,
"N,N,N-Trihexyl-1-hexanaminium chloro(oxido)dioxochromium",C24H52ClCrNO3,C24H52ClCrNO3,CSID67174383,"N,N,N-Trihexyl-1-hexanaminium chloro(oxido)dioxochromium",1,
"Praseodymium tri[(9Z,12Z)-9,12-octadecadienoate]",C54H93O6Pr,C54H93O6Pr,CSID67152673,"Praseodymium tri[(9Z,12Z)-9,12-octadecadienoate]",1,
sespenine,C23H29NO4,C23H29NO4,CSID27025491,sespenine,1,
"Methyl (1R,3R,4R,10S,14R,18R,19R)-18-formyl-15-hydroxy-14-methyl-12-azahexacyclo[10.6.1.1~1,4~.0~7,20~.0~10,18~.0~15,19~]icosa-7(20),16-diene-3-carboxylate",C23H29NO4,C23H29NO4,CSID29784856,"Methyl (1R,3R,4R,10S,14R,18R,19R)-18-formyl-15-hydroxy-14-methyl-12-azahexacyclo[10.6.1.1~1,4~.0~7,20~.0~10,18~.0~15,19~]icosa-7(20),16-diene-3-carboxylate",2,
(2R)-2-[(S)-(4-Acetylphenyl)(hydroxy)methyl]-N-(3-methoxyphenyl)-N-methylhexanamide,C23H29NO4,C23H29NO4,CSID26324732,(2R)-2-[(S)-(4-Acetylphenyl)(hydroxy)methyl]-N-(3-methoxyphenyl)-N-methylhexanamide,3,
(2R)-2-[(S)-(4-Acetylphenyl)(hydroxy)methyl]-N-(4-methoxyphenyl)-N-methylhexanamide,C23H29NO4,C23H29NO4,CSID26324779,(2R)-2-[(S)-(4-Acetylphenyl)(hydroxy)methyl]-N-(4-methoxyphenyl)-N-methylhexanamide,4,
2-[(4-Acetylphenyl)(hydroxy)methyl]-N-(3-methoxyphenyl)-N-methylhexanamide,C23H29NO4,C23H29NO4,CSID65328619,2-[(4-Acetylphenyl)(hydroxy)methyl]-N-(3-methoxyphenyl)-N-methylhexanamide,5,
2-[(4-Acetylphenyl)(hydroxy)methyl]-N-(4-methoxyphenyl)-N-methylhexanamide,C23H29NO4,C23H29NO4,CSID65328661,2-[(4-Acetylphenyl)(hydroxy)methyl]-N-(4-methoxyphenyl)-N-methylhexanamide,6,
(2R)-2-Hydroxy-3-(octanoyloxy)propyl 2-(trimethylammonio)ethyl phosphate,C16H34NO7P,C16H34NO7P,CSID24823025,(2R)-2-Hydroxy-3-(octanoyloxy)propyl 2-(trimethylammonio)ethyl phosphate,7,
ethyl 1-[1-(1H-benzimidazol-2-yl)piperidine-3-carbonyl]piperidine-4-carboxylate,C21H27N4O3,C21H27N4O3,1090527,ethyl 1-[1-(1H-benzimidazol-2-yl)piperidine-3-carbonyl]piperidine-4-carboxylate,8,
"7-[(2-ethoxyphenyl)methyl]-2-morpholin-4-yl-5,6,8,9-tetrahydro-1H-pyrimido[4,5-d]azepin-4-one",C21H27N4O3,C21H27N4O3,1099171,"7-[(2-ethoxyphenyl)methyl]-2-morpholin-4-yl-5,6,8,9-tetrahydro-1H-pyrimido[4,5-d]azepin-4-one",9,
Anagliptin,C19H25N7O2,C19H25N7O2,CSID28492667,Anagliptin,10,
"(3b,5a,25R)-3-Hydroxyspirostan-6-one 3-[2-acetylarabinosyl-(1->6)-glucoside]",C40H62O14,C40H62O14,HMDB41185,"(3b,5a,25R)-3-Hydroxyspirostan-6-one 3-[2-acetylarabinosyl-(1->6)-glucoside]",1,
"(15R,21S)-18,21,24,24-Tetrahydroxy-3-methyl-18,24-dioxido-12-oxo-13,17,19,23-tetraoxa-18λ~5~,24λ~5~-diphosphatetracosan-15-yl (9Z,11Z)-9,11-octadecadienoate",C37H70O13P2,C37H70O13P2,CSID74878225,"(15R,21S)-18,21,24,24-Tetrahydroxy-3-methyl-18,24-dioxido-12-oxo-13,17,19,23-tetraoxa-18λ~5~,24λ~5~-diphosphatetracosan-15-yl (9Z,11Z)-9,11-octadecadienoate",1,
"(15R,21S)-18,21,24,24-Tetrahydroxy-2-methyl-18,24-dioxido-12-oxo-13,17,19,23-tetraoxa-18λ~5~,24λ~5~-diphosphatetracosan-15-yl (9Z,11Z)-9,11-octadecadienoate",C37H70O13P2,C37H70O13P2,CSID74878260,"(15R,21S)-18,21,24,24-Tetrahydroxy-2-methyl-18,24-dioxido-12-oxo-13,17,19,23-tetraoxa-18λ~5~,24λ~5~-diphosphatetracosan-15-yl (9Z,11Z)-9,11-octadecadienoate",2,
"1alpha,3beta,22R-Trihydroxyergosta-5,24E-dien-26-oic acid 3-O-b-D-glucoside 26-O-b-D-glucosyl ester",C40H64O15,C40H64O15,HMDB40398,"1alpha,3beta,22R-Trihydroxyergosta-5,24E-dien-26-oic acid 3-O-b-D-glucoside 26-O-b-D-glucosyl ester",3,
"tert-Butyl 4-(4-(3-(3-amino-4-phenoxyphenyl)-4-((tert-butoxycarbonyl)amino)-1H-pyrazolo[3,4-d]pyrimidin-1-yl)cyclohexyl)piperazine-1-carboxylate",C42H56N8O7,C42H56N8O7,CSID32674405,"tert-Butyl 4-(4-(3-(3-amino-4-phenoxyphenyl)-4-((tert-butoxycarbonyl)amino)-1H-pyrazolo[3,4-d]pyrimidin-1-yl)cyclohexyl)piperazine-1-carboxylate",4,
"2-Methyl-2-propanyl 5″-{[dimethyl(2-methyl-2-propanyl)silyl]oxy}-1H-dispiro[piperidine-4,3′-[1,2,4]trioxolane-5′,2″-tricyclo[3.3.1.1~3,7~]decane]-1-carboxylate",C26H45NO6Si,C26H45NO6Si,CSID67161555,"2-Methyl-2-propanyl 5″-{[dimethyl(2-methyl-2-propanyl)silyl]oxy}-1H-dispiro[piperidine-4,3′-[1,2,4]trioxolane-5′,2″-tricyclo[3.3.1.1~3,7~]decane]-1-carboxylate",1,
Aluminium tris[1-(2-methoxyethoxy)ethanolate],C15H33AlO9,C15H33AlO9,CSID67166887,Aluminium tris[1-(2-methoxyethoxy)ethanolate],10,
fenprostalene,C23H30O6,C23H30O6,CSID30791903,fenprostalene,2,
Prednisolone 21-acetate,C23H30O6,C23H30O6,CSID18514019,Prednisolone 21-acetate,3,
Prednisolone acetate,C23H30O6,C23H30O6,CSID5629,Prednisolone acetate,4,
"(11β)-1-Acetyl-11,17,21-trihydroxypregna-1,4-diene-3,20-dione",C23H30O6,C23H30O6,CSID67152974,"(11β)-1-Acetyl-11,17,21-trihydroxypregna-1,4-diene-3,20-dione",5,
peyssonenyne B,C23H30O6,C23H30O6,CSID27025988,peyssonenyne B,9,
"(11β)-11,21-Dihydroxy-3,20-dioxopregna-1,4-dien-1-yl acetate",C23H30O6,C23H30O6,CSID66738915,"(11β)-11,21-Dihydroxy-3,20-dioxopregna-1,4-dien-1-yl acetate",10,
"9-(4-Methoxyphenyl)-10-(3-methylphenyl)-3,4,6,7,9,10-hexahydro-1,8(2H,5H)-acridinedione",C27H27NO3,C27H27NO3,CSID67166320,"9-(4-Methoxyphenyl)-10-(3-methylphenyl)-3,4,6,7,9,10-hexahydro-1,8(2H,5H)-acridinedione",1,
[4-[2-(4-fluorophenoxy)ethoxy]piperidin-1-yl]-[1-(4-methoxyphenyl)cyclopropyl]methanone,C24H28FNO4,C24H28FNO4,1088953,[4-[2-(4-fluorophenoxy)ethoxy]piperidin-1-yl]-[1-(4-methoxyphenyl)cyclopropyl]methanone,2,
,C25H25N4O2,C25H25N4O2,1000337,,3,
,C25H25N4O2,C25H25N4O2,1009958,,4,
,C25H25N4O2,C25H25N4O2,1014759,,5,
,C25H25N4O2,C25H25N4O2,1019560,,6,
,C25H25N4O2,C25H25N4O2,1021817,,7,
,C25H25N4O2,C25H25N4O2,995549,,8,
,C25H25N4O2,C25H25N4O2,995996,,9,
,C25H25N4O2,C25H25N4O2,1002754,,10,
"(1E,3Z,5Z,11Z,13E,15Z,17E,19E)-22-Hydroxy-10,24a-dimethyl-9,10,24,24a-tetrahydrocyclopenta[i]azacyclotricosine-7,21,23(8H)-trione",C27H29NO4,C27H29NO4,CSID28286905,"(1E,3Z,5Z,11Z,13E,15Z,17E,19E)-22-Hydroxy-10,24a-dimethyl-9,10,24,24a-tetrahydrocyclopenta[i]azacyclotricosine-7,21,23(8H)-trione",1,
emericellamide B,C34H61N5O7,C34H61N5O7,CSID17343788,emericellamide B,1,
